Primary Song Record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Alternative Title,General Summary,Main Location,Composer (if known),Top-Level Identifier,Related Songs,Refs,LV Version Identifier,Version Title,Version Alternative Title,Version Summary,LanguageEnglish,LanguageGaelic,LanguageScots,LanguageOther,LV Singer ID,Singer First Name,Singer Surname,Singer Native Area,Singer Native Latitude,Singer Native Longitude,Singer Other Area,Singer Other Latitude,Singer Other Longitude,Collector,Date Collected,Source,Location 1,Loc. 1 Lat.,Loc. 1 Long.,Location 2,Loc. 2 Lat.,Loc. 2 Long.,Location 3,Loc. 3 Lat.,Loc. 3 Long.,Roud,Greig-Duncan,Child,Laws,ItemNote,Hyperlink,Tag cloud,Add lyrics,Photo?
Jamie Foyers,,A young soldier is fatally wounded while leading the fight during the Siege of Burgos in 1812. ,,,LV018,,,LV018.009,Jamie Foyers,,A fragment of the song 'Jamie Foyers'.,TRUE,FALSE,TRUE,FALSE,ID048,Agnes Murray,MacRobbie,"Whauphill, Wigtownshire",54.81866,-4.484026,,,,Hamish Henderson,1967.06,School of Scottish Studies Sound Archive SA1967.147.B12,"Whauphill, Wigtownshire",54.81866,-4.484026,"Burgos, Spain",42.338076,-3.581269,,,,1941,106,,,"Fragment; opening verse only.

War Office records confirm that Sergeant James Foyer, from Campsie, Stirlingshire, joined 1st battalion, 42nd Regiment of Foot from the Royal Perthshire Militia and was killed at Burgos on 18th September 1812. Ford believed the author to be a John McNeill. Also known as 'Young Jamie Foyers'.

See:
Greig-Duncan vol. 1, pp. 290-292 
'Scotland Sings' (E. MacColl, 1953) pp. 98-100
'Come Gie's a Sang' (S. Douglas, 1995) pp. 54-55
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 294-295
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 18-19
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 267-269
'Folk-Song of the North-East' (G. Greig, K. Goldstein, A. Argo, 1963 reprint) art. CXXXIX	
National Library of Scotland, Broadside Ballad collection, L.C.Fol.178.A.2(080) (1860-1880)",http://www.tobarandualchais.co.uk/fullrecord/21011/1,,,
Jamie Foyers,,A young soldier is fatally wounded while leading the fight during the Siege of Burgos in 1812. ,,,LV018,,,LV018.010,Jamie Foyers,,"In this ballad, the young soldier Jamie Foyers is fatally wounded while leading the fight during the Siege of Burgos. He bids his comrade pass his farewells to his family back home, and then expires.

Alec MacShannon learned the song in Campbeltown after the First World War, from Daniel Duncan, who lost an eye in the war. Daniel's uncle married Alec's aunt.",TRUE,FALSE,FALSE,FALSE,ID049,Alexander MacMillan,MacShannon,Campbeltown,55.424117,-5.605374,,,,Linda Williamson,1975.02.25,School of Scottish Studies Sound Archive SA1975.45.A6,Campbeltown,55.424117,-5.605374,"Burgos, Spain",42.338076,-3.581269,,,,1941,106,,,"6 verses of 4 lines.

War Office records confirm that Sergeant James Foyer, from Campsie, Stirlingshire, joined 1st battalion, 42nd Regiment of Foot from the Royal Perthshire Militia and was killed at Burgos on 18th September 1812. Ford believed the author to be a John McNeill. Also known as 'Young Jamie Foyers'.

See:
Greig-Duncan vol. 1, pp. 290-292 
'Scotland Sings' (E. MacColl, 1953) pp. 98-100
'Come Gie's a Sang' (S. Douglas, 1995) pp. 54-55
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 294-295
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 18-19
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 267-269
'Folk-Song of the North-East' (G. Greig, K. Goldstein, A. Argo, 1963 reprint) art. CXXXIX	
National Library of Scotland, Broadside Ballad collection, L.C.Fol.178.A.2(080) (1860-1880)",http://www.tobarandualchais.co.uk/fullrecord/74840/1,,,
Jamie Foyers,,A young soldier is fatally wounded while leading the fight during the Siege of Burgos in 1812. ,,,LV018,,,LV018.011,Jamie Foyers,,"Young Jimmie Foyers lies far from his Scottish home, killed in Spain.",FALSE,FALSE,TRUE,FALSE,ID052,Willie,Mathieson,"Ellon, Aberdeenshire",57.364597,-2.072972,,,,Hamish Henderson,1952.01,School of Scottish Studies Sound Archive SA1952.11.B14 (B23),"Ellon, Aberdeenshire",57.364597,-2.072972,"Burgos, Spain",42.338076,-3.581269,,,,1941,106,,,"Text transcribed in School of Scottish Studies. 1 verse. 10 verses in Willie Mathieson's MSS (II:143). 

War Office records confirm that Sergeant James Foyer, from Campsie, Stirlingshire, joined 1st battalion, 42nd Regiment of Foot from the Royal Perthshire Militia and was killed at Burgos on 18th September 1812. Ford believed the author to be a John McNeill. Also known as 'Young Jamie Foyers'.

See:
Greig-Duncan vol. 1, pp. 290-292 
'Scotland Sings' (E. MacColl, 1953) pp. 98-100
'Come Gie's a Sang' (S. Douglas, 1995) pp. 54-55
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 294-295
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 18-19
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 267-269
'Folk-Song of the North-East' (G. Greig, K. Goldstein & A. Argo, 1963 reprint) art. CXXXIX	
National Library of Scotland, Broadside Ballad collection, L.C.Fol.178.A.2(080) (1860-1880)",http://www.tobarandualchais.co.uk/fullrecord/17845/1,,,
Jamie Foyers,,A young soldier is fatally wounded while leading the fight during the Siege of Burgos in 1812. ,,,LV018,,,LV018.012,Jimmy Foyers,,"In this ballad, the young soldier Jamie Foyers is fatally wounded while leading the fight during the Siege of Burgos. He asks his comrade to pass on his farewells to his family back home, and then expires. He is buried and mourned by his fellow soldiers.

Rab Morrison learned the song from his father.",TRUE,FALSE,TRUE,FALSE,ID063,Rab,Morrison,"Northrigg, Armadale, West Lothian",55.884362,-3.727541,"Blackridge, West Lothian",55.885995,-3.774297,Hamish Henderson,1962.05,School of Scottish Studies Sound Archive SA1962.16.A14,"Northrigg, Armadale, West Lothian",55.884362,-3.727541,"Blackridge, West Lothian",55.885995,-3.774297,"Burgos, Spain",42.338076,-3.581269,1941,106,,,"6 verses of 4 lines.

War Office records confirm that Sergeant James Foyer, from Campsie, Stirlingshire, joined 1st battalion, 42nd Regiment of Foot from the Royal Perthshire Militia and was killed at Burgos on 18th September 1812. Ford believed the author to be a John McNeill. Also known as 'Young Jamie Foyers'.

See:
Greig-Duncan vol. 1, pp. 290-292 
'Scotland Sings' (E. MacColl, 1953) pp. 98-100
'Come Gie's a Sang' (S. Douglas, 1995) pp. 54-55
'Bothy Songs & Ballads' (J. Ord, 1930) pp. 294-295
'Vagabond Songs & Ballads' vol. 1 (R. Ford, 1899) pp. 18-19
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 267-269
'Folk-Song of the North-East' (G. Greig, K. Goldstein, A. Argo, 1963 reprint) art. CXXXIX	
National Library of Scotland, Broadside Ballad collection, L.C.Fol.178.A.2(080) (1860-1880)",http://www.tobarandualchais.co.uk/fullrecord/23016/1,,,
Bogie's Bonnie Bell,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,"Boghead Farm, Cairnie, Huntly",,LV019,,,LV019.001,Bogie's Bonnie Belle,,"In this popular ballad, a farm worker is hired by 'Bogie' to work on his farm, driving his horses. He has a relationship with Bogie's daughter Isabelle, who gives birth to his illegitimate son; the farmer is enraged when he finds out. When the young man offers to marry her, Bogie refuses, saying he is not her match, and the young man is dismissed. Belle later marries a travelling tinsmith and goes off with him.

Ethel Findlater learned the song from her cousin Bella; her husband also sang the song.",FALSE,FALSE,TRUE,FALSE,ID017,Ethel,Findlater,"Dounby, Orkney",59.067798,-3.227541,,,,Alan J. Bruford,1969.06.24,School of Scottish Studies Sound Archive SA1969.52,"Boghead Farm, Cairnie, Huntly",57.491579,-2.882656,,,,,,,2155,1396,,,"10 verses of 4 lines.

Peter Hall (Greig-Duncan  vol. 7, p. 518) has identified Isabel Morison (b. 20th September 1823 at Boghead Farm, Cairnie) as the heroine of this song. She gave birth to the illegitimate child of James Stephen on 16th June 1843, and the child was named after his father. 'Bogie' was Isabel's father, Alexander Morison, named for his farm after the Scottish custom.

The song was possibly written by John Geddes, grieve at Boghead farm, Cairnie, in 1865. A related song called 'Adieu to Bogieside' (Roud Folk Song Index no. 4593) would appear to have been submitted to song-collectors of the early 20th century as a more literary version of this original song.

See:
Greig-Duncan vol. 7, pp. 223-231, no. 1396
'Come Gie's a Sang' (S. Douglas, 1995) pp. 86-87
'Folksongs of Britain & Ireland' (P. Kennedy, 1975) p. 766
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 15
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 233-234   
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 261-262",http://www.tobarandualchais.co.uk/fullrecord/64114/1,,,
Bogie's Bonnie Bell,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,"Boghead Farm, Cairnie, Huntly",,LV019,,,LV019.002,Bogie's Bonnie Belle,,"In this popular ballad, a farm worker is hired by Bogie to work on his farm, driving his horses. He has a relationship with Bogie's daughter Isabelle, who gives birth to his illegitimate son. The farmer is enraged when he finds out. When the young man offers to marry her, Bogie refuses, saying he is not her match, and the young man is dismissed. Belle later marries a tinker and goes off with him.",FALSE,FALSE,TRUE,FALSE,ID084,Belle,Stewart,"Blairgowrie, Perthshire",56.588823,-3.345894,,,,Maurice Fleming,1955.03,School of Scottish Studies Sound Archive SA1955.27.A2,"Boghead Farm, Cairnie, Huntly",57.491579,-2.882656,,,,,,,2155,1396,,,"8 verses of 4 lines.

Peter Hall (Greig-Duncan  vol. 7 p. 518) has identified Isabel Morison (b. 20th September 1823 at Boghead Farm, Cairnie) as the heroine of this song. She gave birth to the illegitimate child of James Stephen on 16th June 1843, and the child was named after his father; 'Bogie' was Isabel's father, Alexander Morison, named for his farm, in accordance with Scots usage.

The song was possibly written by John Geddes, grieve at Boghead Farm, Cairnie, in 1865. A related song called 'Adieu to Bogieside' (Roud Folk Song Index no. 4593) would appear to have been submitted to song collectors of the early 20th century as a more literary version of this original song.

See:
Greig-Duncan vol. 7, pp. 223-231, no. 1396
'Come Gie's a Sang' (S. Douglas, 1995) pp. 86-87
'Folksongs of Britain & Ireland' (P. Kennedy, 1975) p. 766
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 15
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 233-234   
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 261-262",http://www.tobarandualchais.co.uk/fullrecord/62978/1,,,
Bogie's Bonnie Bell,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,"Boghead Farm, Cairnie, Huntly",,LV019,,,LV019.003,Bogie's Bonnie Belle,,"In this popular ballad, a farm worker is hired by ""Bogie"" to work on his farm, driving his horses. He has a relationship with Bogie's daughter Isabelle, who falls pregnant. When the young man offers to marry her, Bogie refuses, saying he is not her match; she instead marries a Traveller and goes off with him. The singer ends by reminding us that although Belle is now married, it was he that took her maidenhead.

Maggie Stewart does not recall where she learned the song.",FALSE,FALSE,TRUE,FALSE,ID088,Maggie,Stewart,Banchory,57.053856,-2.49096,,,,Hamish Henderson,1954,School of Scottish Studies Sound Archive SA1954.92.B4,"Boghead Farm, Cairnie, Huntly",57.491579,-2.882656,,,,,,,2155,1396,,,"7 verses of 4 lines, except verses 3, 5, and 7 (2 lines); tune erratic.

Peter Hall (Greig-Duncan  vol. 7, p. 518) has identified Isabel Morison (b. 20th September 1823 at Boghead Farm, Cairnie) as the heroine of this song. She gave birth to the illegitimate child of James Stephen on 16th June 1843, and the child was named after his father. 'Bogie' was Isabel's father, Alexander Morison (known by the name of his farm).

The song was possibly written by John Geddes, grieve at Boghead farm, Cairnie, in 1865. A related song called 'Adieu to Bogieside' (Roud Folk Song Index no. 4593) would appear to have been submitted to song-collectors of the early 20th century as a more literary version of this original song.

See:
Greig-Duncan vol. 7, pp. 223-231, no. 1396
'Come Gie's a Sang' (S. Douglas, 1995) pp. 86-87
'Folksongs of Britain & Ireland' (P. Kennedy, 1975) p. 766
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 15
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 233-234   
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 261-262",http://www.tobarandualchais.co.uk/fullrecord/10160/1,,,
Bogie's Bonnie Bell,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,"Boghead Farm, Cairnie, Huntly",,LV019,,,LV019.004,Bogie's Bonnie Belle,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,FALSE,FALSE,TRUE,FALSE,ID089,Norman,Stewart,"Tain, Ross and Cromarty",57.811501,-4.05523,"Gress, Lewis",58.300451,-6.276828,Peter R. Cooke,1970.08.22,School of Scottish Studies Sound Archive SA1970.177,"Boghead Farm, Cairnie, Huntly",57.491579,-2.882656,,,,,,,2155,1396,,,"Peter Hall (Greig-Duncan  vol. 7, p. 518) has identified Isabel Morison (b. 20th September 1823 at Boghead Farm, Cairnie) as the heroine of this song. She gave birth to the illegitimate child of James Stephen on 16th June 1843, and the child was named after his father. 'Bogie' was Isabel's father, Alexander Morison (known by the name of his farm).

The song was possibly written by John Geddes, grieve at Boghead farm, Cairnie, in 1865. A related song called 'Adieu to Bogieside' (Roud Folk Song Index no. 4593) would appear to have been submitted to song-collectors of the early 20th century as a more literary version of this original song.

See:
Greig-Duncan vol. 7, pp. 223-231, no. 1396
'Come Gie's a Sang' (S. Douglas, 1995) pp. 86-87
'Folksongs of Britain & Ireland' (P. Kennedy, 1975) p. 766
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 15
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 233-234   
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 261-262",http://www.tobarandualchais.co.uk/fullrecord/89092/1,,,
Bogie's Bonnie Bell,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,"Boghead Farm, Cairnie, Huntly",,LV019,,,LV019.005,Bogie's Bonnie Belle,,Fragment of a bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,FALSE,FALSE,TRUE,FALSE,,,Unknown (male),,,,,,,Hamish Henderson,1952.10.15,School of Scottish Studies Sound Archive SA1952.37.1a,"Boghead Farm, Cairnie, Huntly",57.491579,-2.882656,,,,,,,2155,1396,,,"Peter Hall (Greig-Duncan  vol. 7, p. 518) has identified Isabel Morison (b. 20th September 1823 at Boghead Farm, Cairnie) as the heroine of this song. She gave birth to the illegitimate child of James Stephen on 16th June 1843, and the child was named after his father. 'Bogie' was Isabel's father, Alexander Morison (known by the name of his farm).

The song was possibly written by John Geddes, grieve at Boghead farm, Cairnie, in 1865. A related song called 'Adieu to Bogieside' (Roud Folk Song Index no. 4593) would appear to have been submitted to song-collectors of the early 20th century as a more literary version of this original song.

See:
Greig-Duncan vol. 7, pp. 223-231, no. 1396
'Come Gie's a Sang' (S. Douglas, 1995) pp. 86-87
'Folksongs of Britain & Ireland' (P. Kennedy, 1975) p. 766
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 15
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 233-234   
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 261-262",http://www.tobarandualchais.co.uk/fullrecord/84707/1,,,
Bogie's Bonnie Bell,,Bothy ballad about a farm worker who is dismissed for seducing the farmer's daughter.,"Boghead Farm, Cairnie, Huntly",,LV019,,,LV019.006,Bogie's Bonnie Bell,,"In this bothy song, a man goes to Huntly, where he is fee'd [engaged as a farmservant] for six months. Bogie, the farmer, is a surly fellow, but the man takes comfort in the farmer's beautiful daughter, Bell, and they go out walking on summer evenings. Although he knows he is not a match for her, and tries to avoid falling in love, he cannot prevent it, and even dreams of her at night. Just before his term is up, an angry Bogie confronts the man about the relationship, telling the man that if what his daughter has told him is true, he will have to leave and will receive no payment. Ashamed, the man says the story is true, and says he will marry Bell the next day.
 
Rob Watt says he does not know all of the song.",FALSE,FALSE,TRUE,FALSE,ID095,Rob,Watt,,,,,,,Arthur Argo,1960,School of Scottish Studies Sound Archive SA1960.253.A13,"Boghead Farm, Cairnie, Huntly",57.491579,-2.882656,,,,,,,2155,1396,,,"4½ verses.

Peter Hall (Greig-Duncan  vol. 7, p. 518) has identified Isabel Morison (b. 20th September 1823 at Boghead Farm, Cairnie) as the heroine of this song. She gave birth to the illegitimate child of James Stephen on 16th June 1843, and the child was named after his father. 'Bogie' was Isabel's father, Alexander Morison (known by the name of his farm).

The song was possibly written by John Geddes, grieve at Boghead farm, Cairnie, in 1865. A related song called 'Adieu to Bogieside' (Roud Folk Song Index no. 4593) would appear to have been submitted to song-collectors of the early 20th century as a more literary version of this original song.

See:
Greig-Duncan vol. 7, pp. 223-231, no. 1396
'Come Gie's a Sang' (S. Douglas, 1995) pp. 86-87
'Folksongs of Britain & Ireland' (P. Kennedy, 1975) p. 766
'A Collection of Scots Songs' (A. Munro & H. Henderson, 1972) p. 15
'Till Doomsday in the Afternoon' (E. MacColl & P. Seeger, 1986) pp. 233-234   
'Travellers' Songs from England and Scotland' (E. MacColl & P. Seeger, 1977) pp. 261-262",http://www.tobarandualchais.co.uk/fullrecord/59187/1,,,
